Date,Store ID,Product ID,Inventory Level,Demand Forecast,Price,Weather Condition,Holiday/Promotion,Competitor Pricing
593,2,1,201,52,67,3,1,68
593,2,2,236,106,71,1,0,68
593,2,3,449,228,28,0,0,24
593,2,4,500,393,48,0,1,46
593,2,5,387,67,40,1,0,39
593,2,6,416,71,70,1,1,74
593,2,7,309,87,45,2,1,40
593,2,8,171,166,69,0,0,73
593,2,9,104,41,66,2,1,67
593,2,10,251,198,32,0,1,33
593,2,11,56,26,83,0,1,83
593,2,12,479,386,63,0,1,59
593,2,13,336,197,25,0,0,27
593,2,14,265,213,15,1,1,12
593,2,15,365,12,90,3,0,93
593,2,16,492,99,22,0,1,17
593,2,17,263,170,89,3,0,91
593,2,18,361,259,73,2,1,71
593,2,19,222,162,70,2,0,71
593,3,0,384,210,76,0,0,75
593,3,1,171,134,94,2,0,90
593,3,2,325,291,12,1,0,14
593,3,3,337,41,59,2,0,63
593,3,4,221,64,98,0,0,98
593,3,5,489,211,32,0,0,34
593,3,6,136,53,60,2,1,59
593,3,7,470,310,71,0,1,75
593,3,8,128,54,77,1,0,81
593,3,9,212,52,33,3,0,28
593,3,10,403,258,32,3,1,35
593,3,11,316,102,60,0,1,58
593,3,12,399,94,48,3,1,50
593,3,13,111,18,10,3,1,13
593,3,14,408,353,69,0,0,64
593,3,15,86,8,95,3,1,98
593,3,16,51,26,19,2,1,18
593,3,17,350,313,97,2,1,97
593,3,18,118,99,72,0,1,68
593,3,19,168,85,96,0,1,97
593,4,0,132,77,54,1,0,55
593,4,1,363,364,72,2,1,75
593,4,2,203,199,76,0,0,75
593,4,3,82,53,57,2,1,59
593,4,4,68,50,73,2,0,73
593,4,5,223,0,72,1,0,72
593,4,6,165,5,64,3,0,60
593,4,7,126,13,23,1,0,27
593,4,8,172,77,97,3,0,94
593,4,9,363,281,99,0,1,98
593,4,10,377,188,15,3,0,19
593,4,11,335,65,56,0,1,61
593,4,12,260,169,84,2,1,88
593,4,13,58,38,69,0,0,73
593,4,14,148,72,65,0,1,64
593,4,15,312,55,41,1,0,41
593,4,16,386,30,53,0,0,50
593,4,17,316,23,47,3,1,45
593,4,18,118,43,69,1,0,67
593,4,19,181,138,88,2,1,89
594,0,0,333,306,19,3,0,23
594,0,1,71,85,17,0,0,13
594,0,2,426,122,81,1,0,80
594,0,3,102,3,51,0,0,48
594,0,4,334,188,35,3,1,31
594,0,5,299,52,78,3,0,76
594,0,6,150,95,22,1,1,18
594,0,7,472,218,70,1,0,74
594,0,8,418,131,26,2,0,22
594,0,9,378,331,43,3,0,44
594,0,10,188,122,33,2,0,32
594,0,11,70,43,12,1,0,9
594,0,12,380,180,87,1,0,90
594,0,13,385,54,28,0,0,26
594,0,14,432,315,32,3,0,30
594,0,15,397,329,25,1,0,25
594,0,16,451,343,35,2,0,31
594,0,17,336,287,78,2,0,77
594,0,18,281,6,97,2,0,93
594,0,19,84,87,81,2,0,80
594,1,0,151,93,61,3,1,60
594,1,1,154,147,38,0,1,36
594,1,2,112,59,81,2,0,79
594,1,3,412,347,73,2,1,71
594,1,4,499,310,72,1,1,70
594,1,5,162,53,81,0,0,81
594,1,6,471,269,55,3,0,52
594,1,7,234,243,70,0,0,69
594,1,8,452,436,45,2,0,48
594,1,9,126,63,72,2,1,76
594,1,10,179,102,17,3,1,17
594,1,11,110,58,12,3,1,12
594,1,12,207,117,18,3,0,17
594,1,13,427,237,51,3,0,48
594,1,14,482,412,84,3,0,84
594,1,15,263,241,59,0,0,62
594,1,16,313,242,60,0,1,61
594,1,17,463,182,10,3,1,6
594,1,18,302,83,83,3,0,84
594,1,19,335,63,42,0,0,42
594,2,0,181,141,11,2,1,7
594,2,1,245,180,16,1,1,16
594,2,2,273,48,30,3,1,31
594,2,3,358,5,38,2,0,35
594,2,4,435,0,80,2,1,77
594,2,5,82,67,89,1,1,91
594,2,6,421,280,32,2,1,36
594,2,7,172,184,95,1,1,95
594,2,8,147,46,10,2,1,11
594,2,9,155,109,35,0,1,40
594,2,10,165,24,48,1,0,44
594,2,11,463,42,42,3,1,39
594,2,12,375,160,65,1,0,65
594,2,13,284,92,95,3,0,91
594,2,14,157,22,90,1,1,93
594,2,15,376,106,72,2,0,72
594,2,16,329,303,90,1,1,91
594,2,17,203,87,12,1,1,14
594,2,18,208,6,48,2,0,48
594,2,19,148,124,63,3,1,59
594,3,0,187,21,11,1,0,6
594,3,1,121,121,41,3,0,43
594,3,2,147,57,50,0,0,54
594,3,3,376,142,27,0,0,27
594,3,4,379,23,32,1,1,31
594,3,5,271,235,46,3,0,49
594,3,6,128,2,68,2,0,68
594,3,7,268,255,48,1,1,44
594,3,8,391,130,38,0,1,42
594,3,9,255,192,60,3,1,63
594,3,10,70,12,92,3,0,89
594,3,11,165,156,10,1,0,14
594,3,12,82,85,41,3,1,43
594,3,13,234,247,51,1,0,47
594,3,14,91,11,36,2,1,37
594,3,15,179,57,73,0,0,74
594,3,16,359,283,63,1,1,63
594,3,17,413,366,10,0,0,7
594,3,18,442,342,37,1,0,34
594,3,19,462,65,27,0,0,29
594,4,0,129,96,77,2,0,77
594,4,1,284,270,25,1,1,22
594,4,2,357,112,86,3,0,85
594,4,3,51,26,19,3,1,22
594,4,4,99,7,51,1,0,49
594,4,5,131,88,29,1,0,27
594,4,6,297,281,79,1,1,82
594,4,7,469,352,33,3,0,30
594,4,8,453,219,10,3,1,6
594,4,9,82,12,76,1,0,80
594,4,10,174,64,77,1,1,75
594,4,11,141,32,84,0,0,82
594,4,12,421,35,80,0,1,81
594,4,13,483,397,45,3,1,50
594,4,14,222,60,37,1,1,34
594,4,15,265,110,24,2,1,26
594,4,16,229,0,52,3,0,54
594,4,17,463,293,70,1,0,68
594,4,18,300,124,99,0,0,103
594,4,19,222,205,36,3,1,36
595,0,0,307,57,70,3,0,68
595,0,1,162,109,48,3,1,44
595,0,2,340,246,24,2,1,24
595,0,3,179,13,12,0,1,14
595,0,4,66,54,75,3,1,71
595,0,5,241,27,58,1,0,53
595,0,6,115,27,35,0,0,36
595,0,7,334,76,88,3,0,89
595,0,8,167,97,88,0,0,84
595,0,9,366,268,40,0,0,42
595,0,10,120,45,95,1,1,92
595,0,11,401,216,17,3,0,20
595,0,12,80,22,43,2,1,39
595,0,13,402,255,37,2,1,42
595,0,14,319,255,60,3,1,61
595,0,15,101,68,55,0,0,54
595,0,16,257,193,35,0,1,40
595,0,17,106,72,43,2,1,44
595,0,18,229,198,67,1,0,63
595,0,19,423,149,13,2,0,9
595,1,0,144,102,20,0,1,19
595,1,1,153,96,71,3,0,73
595,1,2,201,63,56,0,1,53
595,1,3,368,282,56,1,0,56
595,1,4,149,43,47,1,0,45
595,1,5,88,7,26,0,1,23
595,1,6,83,44,45,2,1,44
595,1,7,261,266,56,1,0,58
595,1,8,286,283,57,3,1,60
595,1,9,95,61,15,0,1,19
595,1,10,409,304,53,2,0,56
595,1,11,420,165,59,1,0,63
595,1,12,216,44,91,3,1,91
595,1,13,143,132,81,0,1,83
595,1,14,390,269,18,2,0,19
595,1,15,461,399,31,3,0,30
595,1,16,183,8,36,3,1,38
595,1,17,117,89,24,2,1,26
595,1,18,138,110,28,2,1,24
595,1,19,231,143,55,2,0,58
595,2,0,143,53,17,0,1,17
595,2,1,435,141,60,1,0,58
595,2,2,321,77,69,3,0,68
595,2,3,244,217,35,2,1,32
595,2,4,236,142,26,0,0,26
595,2,5,356,152,12,1,1,8
595,2,6,152,111,89,3,0,92
595,2,7,78,71,86,2,1,85
595,2,8,185,118,61,1,1,62
595,2,9,454,159,64,3,0,60
595,2,10,463,359,91,2,1,88
595,2,11,432,307,34,2,1,37
595,2,12,157,33,63,2,0,66
595,2,13,243,162,92,3,0,96
595,2,14,393,240,52,3,0,49
595,2,15,412,127,71,0,0,70
595,2,16,293,145,41,0,0,37
595,2,17,285,50,58,1,0,53
595,2,18,174,60,75,0,1,75
595,2,19,186,98,94,3,1,99
595,3,0,357,139,96,2,0,95
595,3,1,318,62,80,2,1,76
595,3,2,418,188,83,2,1,88
595,3,3,161,120,80,3,0,80
595,3,4,352,247,94,3,0,94
595,3,5,81,26,21,3,1,19
595,3,6,297,91,85,3,0,89
595,3,7,442,64,47,0,0,51
595,3,8,183,187,47,1,0,48
595,3,9,496,18,26,1,0,31
595,3,10,279,163,44,1,1,46
595,3,11,345,263,50,2,0,52
595,3,12,182,142,38,3,0,34
595,3,13,388,65,41,1,1,38
595,3,14,323,300,94,0,0,97
595,3,15,108,98,56,1,0,55
595,3,16,382,120,16,1,0,11
595,3,17,396,139,54,2,0,56
595,3,18,446,382,38,3,0,35
595,3,19,285,34,90,2,1,93
595,4,0,416,301,20,3,1,20
595,4,1,199,18,33,2,1,30
595,4,2,99,47,33,2,1,33
595,4,3,439,363,60,3,1,62
595,4,4,84,25,19,1,1,21
595,4,5,297,23,33,2,1,30
595,4,6,474,454,72,3,1,75
595,4,7,345,290,45,3,1,44
595,4,8,423,103,24,2,0,20
595,4,9,97,12,34,1,1,30
595,4,10,450,0,89,3,0,88
595,4,11,155,121,52,3,1,52
595,4,12,395,212,64,1,0,66
595,4,13,262,69,44,1,0,44
595,4,14,184,91,82,0,0,81
595,4,15,308,268,83,1,0,79
595,4,16,196,206,77,3,1,73
595,4,17,247,71,81,2,1,83
595,4,18,414,14,80,2,1,76
595,4,19,142,139,75,3,1,77
596,0,0,184,27,39,2,1,36
596,0,1,390,78,25,0,1,21
596,0,2,280,238,13,0,0,11
596,0,3,64,58,75,0,1,72
596,0,4,440,44,60,3,1,65
596,0,5,432,35,51,3,1,51
596,0,6,383,88,95,1,0,94
596,0,7,364,278,26,1,1,31
596,0,8,463,92,98,1,0,95
596,0,9,258,208,33,1,0,35
596,0,10,422,411,29,1,0,24
596,0,11,222,73,55,2,1,58
596,0,12,353,337,33,1,0,32
596,0,13,325,289,42,0,0,45
596,0,14,484,50,69,0,1,71
596,0,15,289,240,95,0,0,95
596,0,16,485,404,88,0,0,90
596,0,17,425,131,14,3,1,14
596,0,18,472,198,32,2,0,30
596,0,19,123,61,86,3,0,81
596,1,0,220,56,33,2,1,38
596,1,1,246,93,74,2,1,70
596,1,2,340,122,50,2,0,45
596,1,3,276,152,60,1,0,63
596,1,4,131,79,82,0,0,82
596,1,5,380,312,95,1,0,99
596,1,6,309,239,62,3,1,66
596,1,7,485,468,45,1,1,40
596,1,8,494,199,83,1,1,83
596,1,9,297,153,19,2,1,15
596,1,10,456,133,71,3,0,71
596,1,11,105,53,25,3,0,23
596,1,12,500,476,40,2,1,37
596,1,13,249,214,18,3,0,18
596,1,14,246,169,63,3,0,66
596,1,15,54,42,35,0,0,39
596,1,16,361,298,88,1,0,91
596,1,17,452,160,92,1,0,95
596,1,18,88,37,28,2,0,31
596,1,19,213,126,37,1,0,32
596,2,0,110,65,41,2,1,36
596,2,1,457,391,87,3,0,85
596,2,2,154,114,86,2,0,81
596,2,3,100,47,53,2,1,51
596,2,4,354,71,47,1,0,51
596,2,5,135,97,80,0,0,81
596,2,6,105,53,16,3,0,15
596,2,7,309,243,52,0,0,50
596,2,8,421,50,63,3,0,64
596,2,9,474,254,46,2,1,51
596,2,10,72,43,71,1,0,75
596,2,11,175,71,59,2,0,60
596,2,12,262,19,27,2,0,26
596,2,13,361,105,34,1,1,33
596,2,14,162,92,97,0,1,101
596,2,15,368,354,34,3,0,32
596,2,16,63,48,16,1,1,17
596,2,17,104,51,80,1,0,79
596,2,18,496,365,69,0,0,69
596,2,19,262,217,86,1,1,87
596,3,0,415,330,46,3,0,48
596,3,1,246,116,39,1,0,41
596,3,2,323,202,33,2,0,37
596,3,3,433,20,18,0,0,18
596,3,4,175,26,88,3,1,92
596,3,5,322,190,28,2,1,24
596,3,6,172,150,39,2,0,38
596,3,7,104,74,54,3,1,54
596,3,8,372,131,81,2,0,85
596,3,9,269,8,69,3,1,64
596,3,10,310,144,12,1,1,11
596,3,11,65,24,98,0,1,94
596,3,12,73,18,14,2,0,15
596,3,13,451,243,86,3,1,89
596,3,14,499,367,79,3,0,79
596,3,15,89,31,28,0,1,24
596,3,16,231,108,63,1,1,62
596,3,17,296,124,32,2,1,29
596,3,18,493,309,45,3,1,46
596,3,19,337,207,50,2,0,46
596,4,0,257,82,20,3,0,20
596,4,1,96,83,54,1,1,59
596,4,2,340,154,12,3,0,12
596,4,3,54,38,57,3,1,53
596,4,4,226,119,53,0,0,50
596,4,5,377,87,24,2,0,26
596,4,6,136,39,53,3,1,51
596,4,7,179,87,74,2,0,70
596,4,8,166,141,19,3,1,22
596,4,9,123,19,65,0,0,67
596,4,10,382,4,13,1,0,14
596,4,11,229,188,90,2,0,93
596,4,12,434,62,68,2,1,67
596,4,13,123,37,28,0,1,28
596,4,14,132,43,62,3,1,67
596,4,15,175,60,23,0,1,23
596,4,16,233,38,85,2,0,83
596,4,17,58,75,68,3,0,69
596,4,18,272,150,40,0,1,36
596,4,19,220,124,29,3,0,28
597,0,0,121,131,26,3,1,28
597,0,1,202,166,74,2,0,71
597,0,2,180,112,70,0,1,69
597,0,3,375,49,19,1,0,23
597,0,4,156,154,24,1,0,27
597,0,5,432,122,51,2,1,48
597,0,6,270,252,63,3,0,65
597,0,7,468,236,33,2,0,31
597,0,8,161,122,28,0,0,32
597,0,9,337,65,52,0,0,56
597,0,10,365,-2,59,0,0,63
597,0,11,500,399,79,1,0,82
597,0,12,188,131,62,2,0,61
597,0,13,459,44,65,2,1,63
597,0,14,424,410,44,1,1,47
597,0,15,343,22,84,1,1,79
597,0,16,454,275,97,3,0,101
597,0,17,69,31,86,0,0,89
597,0,18,275,20,24,1,1,23
597,0,19,67,42,20,1,0,22
597,1,0,156,32,48,3,1,51
597,1,1,251,193,13,1,0,16
597,1,2,149,73,74,3,0,76
597,1,3,133,64,90,0,0,86
597,1,4,386,29,20,2,1,21
597,1,5,421,15,37,1,0,33
597,1,6,387,198,88,2,0,92
597,1,7,99,69,70,2,1,72
597,1,8,225,48,96,3,1,95
597,1,9,377,208,62,0,1,58
597,1,10,92,87,58,2,1,59
597,1,11,288,200,24,0,1,22
597,1,12,112,66,81,0,0,77
597,1,13,466,290,60,1,1,60
597,1,14,371,224,95,0,0,95
597,1,15,291,282,70,0,1,67
597,1,16,419,255,21,1,1,18
597,1,17,73,74,63,0,0,66
597,1,18,84,25,48,1,1,47
597,1,19,218,39,22,2,1,23
597,2,0,62,28,66,2,1,67
597,2,1,490,164,75,0,1,71
597,2,2,53,-2,93,1,1,89
597,2,3,73,38,42,3,1,41
597,2,4,310,32,39,3,0,36
597,2,5,74,12,58,1,0,56
597,2,6,337,34,50,2,1,48
597,2,7,339,135,80,0,0,76
597,2,8,315,291,54,3,1,54
597,2,9,276,152,52,3,1,47
597,2,10,473,74,65,2,1,66
597,2,11,269,218,70,3,0,70
597,2,12,161,85,14,3,0,10
597,2,13,432,413,66,1,0,62
597,2,14,217,20,37,2,0,41
597,2,15,328,134,58,2,0,58
597,2,16,372,287,18,1,1,18
597,2,17,308,288,37,1,1,36
597,2,18,103,117,95,0,1,93
597,2,19,95,81,27,2,1,30
597,3,0,224,148,41,1,0,39
597,3,1,305,176,15,3,1,13
597,3,2,432,169,78,0,0,82
597,3,3,141,6,71,0,0,72
597,3,4,304,201,45,3,1,49
597,3,5,360,111,98,1,0,96
597,3,6,382,170,88,1,1,85
597,3,7,311,140,29,3,0,32
597,3,8,431,295,24,2,0,23
597,3,9,359,119,42,1,0,46
597,3,10,167,53,92,2,0,94
597,3,11,262,152,37,2,1,38
597,3,12,301,126,34,3,0,32
597,3,13,456,339,52,3,1,48
597,3,14,77,5,56,0,1,56
597,3,15,335,254,41,3,0,36
597,3,16,174,138,33,2,1,33
597,3,17,277,100,75,2,1,70
597,3,18,135,53,33,1,0,36
597,3,19,163,67,47,1,1,47
597,4,0,326,58,52,1,0,55
597,4,1,138,140,38,0,0,42
597,4,2,77,36,84,3,1,85
597,4,3,131,137,37,3,1,37
597,4,4,206,28,24,0,1,24
597,4,5,293,37,18,0,1,13
597,4,6,326,201,52,0,0,51
597,4,7,66,44,49,3,0,48
597,4,8,81,24,14,2,0,10
597,4,9,375,75,40,2,0,38
597,4,10,117,94,36,1,0,38
597,4,11,98,55,76,3,1,74
597,4,12,117,39,86,3,0,83
597,4,13,147,42,95,0,1,90
597,4,14,409,34,66,2,0,69
597,4,15,256,90,15,2,1,12
597,4,16,302,42,32,0,1,35
597,4,17,277,132,40,0,0,41
597,4,18,357,331,49,3,0,52
597,4,19,109,0,88,0,0,86
598,0,0,182,140,55,2,0,57
598,0,1,355,158,33,1,1,33
598,0,2,329,152,47,0,1,46
598,0,3,330,65,65,2,1,69
598,0,4,116,40,74,1,1,73
598,0,5,154,126,41,2,1,42
598,0,6,318,249,16,0,0,20
598,0,7,83,18,47,3,0,46
598,0,8,128,93,10,1,1,14
598,0,9,387,395,37,2,0,38
598,0,10,58,40,50,2,0,48
598,0,11,303,159,12,2,1,12
598,0,12,191,160,51,1,0,48
598,0,13,50,18,63,0,1,67
598,0,14,52,40,56,0,1,60
598,0,15,176,24,95,3,1,95
598,0,16,53,32,71,0,0,68
598,0,17,242,38,14,3,0,11
598,0,18,395,393,76,3,0,71
598,0,19,484,176,56,1,1,58
598,1,0,163,83,13,1,0,16
598,1,1,235,45,76,1,1,74
598,1,2,86,28,24,1,1,22
598,1,3,160,53,82,3,0,81
598,1,4,243,223,57,3,0,52
598,1,5,77,46,88,0,0,92
598,1,6,64,44,39,1,1,40
598,1,7,169,41,16,0,0,20
598,1,8,137,54,41,1,1,43
598,1,9,66,12,55,2,1,53
598,1,10,466,4,65,0,0,66
598,1,11,470,116,54,0,0,56
598,1,12,488,208,89,1,1,91
598,1,13,135,-5,41,1,0,44
598,1,14,108,50,18,1,0,18
598,1,15,180,156,47,0,1,47
598,1,16,478,102,26,3,1,23
598,1,17,119,41,64,1,0,65
598,1,18,263,75,73,3,0,69
598,1,19,172,74,93,3,1,98
598,2,0,307,221,44,0,0,42
598,2,1,482,18,39,0,0,41
598,2,2,203,91,54,3,1,59
598,2,3,307,221,65,2,1,62
598,2,4,147,77,41,0,1,42
598,2,5,62,38,88,3,1,85
598,2,6,466,152,49,1,0,51
598,2,7,387,41,45,0,0,45
598,2,8,136,96,40,2,0,38
598,2,9,291,221,34,3,1,30
598,2,10,449,336,49,0,1,46
598,2,11,316,228,49,2,0,54
598,2,12,316,284,87,0,1,85
598,2,13,257,163,86,0,1,89
598,2,14,103,69,82,0,0,82
598,2,15,483,125,29,0,0,29
598,2,16,312,268,14,3,1,10
598,2,17,445,93,27,0,1,32
598,2,18,499,418,46,0,1,41
598,2,19,133,5,19,3,1,16
598,3,0,388,170,37,3,0,40
598,3,1,142,151,10,1,1,5
598,3,2,341,169,16,3,0,15
598,3,3,81,42,53,0,0,57
598,3,4,276,226,90,2,0,91
598,3,5,237,188,96,0,1,92
598,3,6,260,103,72,3,0,75
598,3,7,213,60,35,0,0,33
598,3,8,327,192,28,3,1,26
598,3,9,223,88,89,2,1,88
598,3,10,272,153,33,2,1,32
598,3,11,164,46,95,1,0,98
598,3,12,484,5,51,1,1,49
598,3,13,379,293,38,0,1,38
598,3,14,206,143,45,2,1,43
598,3,15,311,215,90,0,1,93
598,3,16,357,164,16,0,0,17
598,3,17,327,118,71,0,0,68
598,3,18,403,150,80,3,1,85
598,3,19,218,131,57,3,1,55
598,4,0,239,29,48,1,1,47
598,4,1,115,20,17,1,0,19
598,4,2,269,57,39,3,0,39
598,4,3,400,3,98,0,1,95
598,4,4,250,43,71,2,0,67
598,4,5,385,183,84,0,0,85
598,4,6,310,204,91,2,0,91
598,4,7,99,82,96,3,1,100
598,4,8,424,49,80,3,0,82
598,4,9,418,320,44,3,1,43
598,4,10,277,195,56,1,0,57
598,4,11,242,28,47,1,0,52
598,4,12,295,185,78,1,0,79
598,4,13,487,251,88,3,0,91
598,4,14,218,76,77,2,0,80
598,4,15,496,92,90,1,1,94
598,4,16,218,212,40,3,0,35
598,4,17,112,58,83,3,1,86
598,4,18,476,383,33,2,0,36
598,4,19,485,211,27,3,0,29
599,0,0,438,31,71,0,0,70
599,0,1,463,259,34,1,1,31
599,0,2,345,211,77,3,1,81
599,0,3,100,107,86,3,1,83
599,0,4,499,192,70,1,1,68
599,0,5,103,75,15,2,1,14
599,0,6,277,45,92,1,0,92
599,0,7,121,102,32,2,0,37
599,0,8,65,27,99,1,1,100
599,0,9,350,51,79,1,0,83
599,0,10,459,378,24,3,0,21
599,0,11,77,20,88,0,1,91
599,0,12,152,60,66,2,0,69
599,0,13,69,9,71,1,0,74
599,0,14,433,330,59,1,0,61
599,0,15,470,91,78,3,1,75
599,0,16,187,50,20,3,0,23
599,0,17,493,266,90,2,0,88
599,0,18,245,217,45,2,0,45
599,0,19,436,75,19,1,0,18
599,1,0,267,66,37,3,1,39
599,1,1,300,124,19,1,1,24
599,1,2,94,92,56,1,0,56
599,1,3,307,20,38,2,0,38
599,1,4,382,280,58,2,0,58
599,1,5,181,116,27,2,0,32
599,1,6,417,251,20,3,1,15
599,1,7,259,253,75,3,0,74
599,1,8,360,189,16,3,1,14
599,1,9,183,160,76,1,1,77
599,1,10,148,30,63,3,0,59
599,1,11,499,233,26,1,0,23
599,1,12,217,113,65,1,1,67
599,1,13,129,127,81,2,1,82
599,1,14,396,161,39,3,0,37
599,1,15,57,23,71,0,0,71
599,1,16,485,289,12,2,0,11
599,1,17,472,435,11,2,1,15
599,1,18,318,189,40,0,0,43
599,1,19,330,162,47,2,1,50
599,2,0,357,320,54,3,1,51
599,2,1,274,87,78,0,0,81
599,2,2,391,17,81,0,1,83
599,2,3,433,282,79,1,0,82
599,2,4,244,229,35,2,1,36
599,2,5,476,447,62,3,0,62
599,2,6,256,232,11,0,1,14
599,2,7,494,116,22,1,1,24
599,2,8,150,88,64,3,0,63
599,2,9,344,186,49,3,1,49
599,2,10,185,176,91,3,0,87
599,2,11,284,198,81,2,0,80
599,2,12,387,215,71,0,0,71
599,2,13,487,340,44,0,1,43
599,2,14,343,334,77,0,0,78
599,2,15,435,437,87,0,1,91
599,2,16,139,123,54,1,1,58
599,2,17,386,83,48,0,1,43
599,2,18,201,197,10,1,0,15
599,2,19,188,39,40,1,1,42
599,3,0,90,48,28,1,0,31
599,3,1,52,31,74,0,0,73
599,3,2,493,390,26,2,0,29
599,3,3,359,126,46,0,0,46
599,3,4,95,108,96,3,1,99
599,3,5,421,261,62,2,0,64
599,3,6,119,43,15,3,0,15
599,3,7,271,-6,65,0,0,66
599,3,8,196,39,73,2,0,73
599,3,9,160,137,38,0,0,34
599,3,10,488,369,73,2,0,69
599,3,11,243,178,60,1,0,64
599,3,12,234,83,50,2,0,54
599,3,13,90,44,64,1,0,64
599,3,14,427,320,95,0,0,98
599,3,15,407,191,85,3,1,83
599,3,16,148,150,47,2,1,43
599,3,17,121,78,12,1,0,10
599,3,18,355,134,36,0,0,33
599,3,19,445,375,39,0,0,43
599,4,0,430,216,42,2,0,38
599,4,1,219,117,26,2,1,30
599,4,2,156,73,11,0,1,9
599,4,3,210,142,21,0,0,24
599,4,4,332,316,52,0,1,53
599,4,5,431,314,53,3,0,49
599,4,6,232,32,78,1,1,78
599,4,7,213,55,87,3,0,91
599,4,8,494,352,12,0,0,8
599,4,9,143,35,29,3,0,33
599,4,10,318,217,48,3,0,49
599,4,11,374,163,74,3,0,76
599,4,12,53,13,34,1,0,32
599,4,13,220,12,66,3,1,64
599,4,14,183,103,21,0,1,18
599,4,15,137,81,10,1,0,6
599,4,16,291,73,35,1,1,38
599,4,17,494,129,24,2,0,21
599,4,18,471,173,28,3,1,25
599,4,19,305,167,83,0,0,83
600,0,0,266,254,78,2,0,79
600,0,1,200,85,11,1,0,10
600,0,2,397,116,19,0,0,21
600,0,3,423,64,69,2,1,68
600,0,4,467,106,20,2,0,22
600,0,5,185,153,37,2,0,35
600,0,6,331,24,82,3,0,87
600,0,7,185,99,64,0,1,61
600,0,8,324,129,17,0,1,16
600,0,9,238,212,86,2,1,87
600,0,10,219,85,39,2,0,36
600,0,11,441,200,72,1,1,75
600,0,12,124,20,69,1,0,64
600,0,13,177,17,11,0,1,11
600,0,14,314,46,70,0,1,72
600,0,15,359,360,78,3,0,81
600,0,16,257,235,78,3,1,78
600,0,17,448,250,22,3,1,19
600,0,18,452,134,43,0,1,44
600,0,19,285,269,16,2,0,17
600,1,0,68,68,24,1,1,21
600,1,1,91,83,82,2,0,85
600,1,2,240,22,74,3,1,73
600,1,3,173,169,40,0,1,40
600,1,4,232,47,64,3,0,61
600,1,5,321,248,91,0,1,88
600,1,6,450,375,80,0,1,85
600,1,7,209,210,11,3,0,8
600,1,8,153,116,51,1,0,52
600,1,9,489,217,27,3,1,31
600,1,10,386,369,75,2,1,72
600,1,11,185,65,20,3,1,22
600,1,12,90,78,74,1,0,77
600,1,13,469,338,23,3,1,19
600,1,14,434,97,64,0,1,68
600,1,15,81,39,17,3,0,20
600,1,16,251,82,26,3,1,24
600,1,17,433,278,73,2,0,75
600,1,18,452,422,94,3,0,90
600,1,19,122,26,41,2,1,40
600,2,0,413,92,76,2,0,71
600,2,1,454,315,82,0,1,81
600,2,2,359,81,30,2,0,33
600,2,3,77,35,40,0,0,43
600,2,4,188,175,22,2,0,22
600,2,5,376,104,52,2,0,56
600,2,6,145,52,28,3,0,25
600,2,7,385,388,79,1,0,75
600,2,8,247,183,42,0,1,45
600,2,9,275,217,25,1,0,22
600,2,10,480,69,30,1,1,32
600,2,11,444,137,10,1,0,10
600,2,12,301,45,31,3,0,35
600,2,13,114,29,77,3,0,77
600,2,14,160,25,20,3,0,16
600,2,15,197,145,34,3,0,32
600,2,16,62,7,42,1,1,45
600,2,17,278,76,73,0,1,73
600,2,18,133,115,61,0,0,63
600,2,19,297,52,66,0,1,69
600,3,0,82,57,24,0,1,26
600,3,1,323,112,89,0,0,85
600,3,2,111,59,33,3,0,36
600,3,3,455,203,16,1,1,13
600,3,4,90,23,71,1,0,67
600,3,5,399,361,73,3,0,74
600,3,6,435,376,53,3,1,56
600,3,7,462,95,99,0,0,95
600,3,8,340,19,59,3,1,61
600,3,9,81,10,38,0,1,41
600,3,10,180,90,59,0,1,58
600,3,11,192,137,81,1,0,77
600,3,12,398,205,36,2,1,35
600,3,13,241,202,48,1,0,53
600,3,14,381,81,71,2,1,74
600,3,15,366,348,60,2,1,55
600,3,16,444,318,85,3,0,85
600,3,17,123,35,45,2,1,42
600,3,18,456,299,75,1,0,76
600,3,19,265,35,20,0,1,18
600,4,0,478,14,30,2,0,26
600,4,1,105,97,31,3,1,27
600,4,2,430,287,94,1,1,91
600,4,3,246,199,27,3,0,29
600,4,4,195,69,76,3,0,81
600,4,5,355,317,59,3,1,62
600,4,6,241,51,57,3,1,62
600,4,7,251,106,64,3,0,62
600,4,8,245,190,27,3,1,25
600,4,9,445,424,64,3,0,63
600,4,10,223,26,11,1,0,11
600,4,11,446,427,53,0,0,54
600,4,12,345,182,24,0,1,22
600,4,13,312,198,51,1,0,51
600,4,14,359,132,45,0,1,49
600,4,15,104,39,50,3,0,50
600,4,16,259,123,65,2,1,69
600,4,17,137,61,93,2,1,98
600,4,18,321,197,45,0,1,41
600,4,19,336,42,90,1,0,93
601,0,0,243,102,11,2,1,11
601,0,1,465,21,21,2,1,24
601,0,2,113,89,76,2,1,73
601,0,3,159,144,57,2,0,61
601,0,4,448,8,63,0,0,63
601,0,5,328,67,41,3,0,38
601,0,6,362,216,60,3,1,57
601,0,7,243,114,92,1,1,90
601,0,8,410,246,39,3,1,36
601,0,9,67,17,84,3,0,88
601,0,10,184,174,58,1,0,56
601,0,11,174,73,46,2,0,44
601,0,12,434,389,29,0,1,29
601,0,13,294,119,64,3,0,64
601,0,14,373,54,50,3,1,52
