Date,Product ID,Inventory Level,Demand Forecast,Price,Weather Condition,Holiday/Promotion,Competitor Pricing
639,17,302,301,56,3,1,56
639,18,365,96,19,3,1,22
639,19,245,170,59,3,1,62
639,0,246,83,78,2,0,79
639,1,62,27,76,1,1,75
639,2,88,45,54,2,1,55
639,3,442,165,87,2,1,91
639,4,148,53,36,2,0,34
639,5,314,24,84,3,1,80
639,6,85,27,42,3,1,40
639,7,96,28,94,3,0,98
639,8,214,21,87,0,0,89
639,9,463,462,60,0,0,63
639,10,143,24,81,2,1,79
639,11,456,84,12,3,1,8
639,12,92,37,36,0,1,33
639,13,296,248,50,3,1,54
639,14,123,74,11,3,0,8
639,15,68,46,51,2,0,53
639,16,108,64,81,0,1,85
639,17,144,80,80,2,1,81
639,18,141,130,10,3,1,7
639,19,134,74,17,2,0,13
639,0,294,174,29,0,0,25
639,1,62,-3,14,3,1,14
639,2,476,170,35,3,1,38
639,3,60,51,21,3,1,17
639,4,465,169,40,2,0,37
639,5,480,54,77,3,0,73
639,6,415,181,48,3,0,52
639,7,311,262,55,2,0,57
639,8,307,195,35,0,1,39
639,9,434,396,23,0,0,26
639,10,81,69,85,0,0,80
639,11,449,198,99,2,0,94
639,12,484,119,88,3,0,86
639,13,446,46,80,2,1,83
639,14,106,84,59,2,1,62
639,15,300,279,31,0,0,27
639,16,201,73,50,3,0,54
639,17,382,89,69,1,1,74
639,18,171,78,57,1,0,53
639,19,459,58,86,1,0,81
639,0,291,180,78,3,0,80
639,1,120,18,89,0,1,92
639,2,404,245,37,0,1,34
639,3,395,339,88,1,1,88
639,4,349,331,79,1,1,79
639,5,384,240,34,3,1,37
639,6,323,6,74,2,0,75
639,7,178,109,30,3,0,35
639,8,302,221,14,0,1,18
639,9,480,113,81,3,0,79
639,10,142,129,34,2,1,30
639,11,206,145,77,1,0,72
639,12,94,51,39,1,1,38
639,13,162,10,54,3,1,59
639,14,498,218,37,3,1,35
639,15,313,47,28,3,1,27
639,16,479,351,54,2,0,53
639,17,99,4,33,0,0,34
639,18,466,413,74,0,1,70
639,19,283,226,67,2,0,70
639,0,179,25,18,3,0,18
639,1,83,30,48,1,0,49
639,2,372,226,47,1,1,43
639,3,400,63,11,0,0,6
639,4,191,201,78,1,0,73
639,5,221,82,91,2,0,94
639,6,243,193,24,3,1,26
639,7,472,196,48,3,0,51
639,8,111,37,27,3,1,26
639,9,99,10,60,1,1,62
639,10,241,68,50,2,1,46
639,11,469,324,90,2,1,86
639,12,341,161,35,1,0,33
639,13,66,56,22,2,1,21
639,14,434,372,48,1,1,47
639,15,500,88,30,2,0,27
639,16,95,41,85,0,0,81
639,17,497,290,79,1,1,81
639,18,406,142,32,3,0,28
639,19,173,78,22,3,0,26
640,0,355,220,29,0,1,29
640,1,403,122,67,1,0,63
640,2,178,63,90,2,1,89
640,3,309,90,21,1,0,21
640,4,186,79,19,3,0,20
640,5,102,90,38,0,0,34
640,6,257,47,21,1,0,20
640,7,494,9,27,1,1,32
640,8,490,150,71,2,1,76
640,9,433,432,17,0,0,15
640,10,489,464,41,0,0,40
640,11,454,261,68,0,1,66
640,12,496,168,15,0,0,11
640,13,381,169,46,2,1,47
640,14,381,271,84,3,0,82
640,15,219,104,45,2,0,48
640,16,419,176,14,0,1,11
640,17,247,99,83,1,1,82
640,18,145,104,67,0,1,71
640,19,102,40,14,3,0,17
640,0,473,311,33,3,1,29
640,1,93,85,15,2,1,17
640,2,383,44,18,0,0,22
640,3,391,277,23,2,0,25
640,4,345,245,10,1,0,7
640,5,174,128,12,2,0,11
640,6,263,18,10,3,0,10
640,7,454,45,83,1,1,86
640,8,201,48,45,3,0,45
640,9,284,175,23,3,0,24
640,10,299,304,53,1,1,50
640,11,285,106,16,3,1,12
640,12,202,147,78,3,0,75
640,13,50,50,53,2,0,55
640,14,344,195,39,3,0,42
640,15,487,225,39,1,1,41
640,16,170,142,61,1,1,57
640,17,60,1,90,3,1,90
640,18,74,44,75,0,0,79
640,19,97,51,63,3,1,65
640,0,258,134,99,1,1,97
640,1,171,128,76,2,1,72
640,2,318,321,84,1,1,81
640,3,111,62,97,0,0,94
640,4,228,143,82,2,1,87
640,5,276,226,76,1,0,80
640,6,384,170,70,2,0,66
640,7,355,160,20,3,0,17
640,8,168,141,25,1,1,26
640,9,469,222,98,1,0,100
640,10,320,25,73,3,0,75
640,11,186,74,75,1,0,74
640,12,261,239,61,1,1,57
640,13,420,248,94,2,1,92
640,14,433,241,15,1,0,17
640,15,193,151,24,3,1,23
640,16,97,30,39,0,0,37
640,17,295,99,79,0,0,81
640,18,191,17,89,1,0,89
640,19,318,67,53,3,1,56
640,0,252,143,60,2,0,59
640,1,345,44,46,2,1,47
640,2,235,9,44,3,1,43
640,3,340,96,94,2,0,92
640,4,310,250,54,0,1,50
640,5,383,64,54,3,0,53
640,6,276,62,35,3,1,38
640,7,81,64,15,3,0,15
640,8,188,108,79,3,1,83
640,9,386,235,16,2,1,14
640,10,418,349,44,2,0,41
640,11,245,57,96,0,1,92
640,12,173,11,11,0,0,11
640,13,389,256,55,2,1,54
640,14,488,326,92,3,0,90
640,15,318,247,25,3,0,28
640,16,438,281,15,1,0,13
640,17,282,267,57,3,1,59
640,18,67,56,45,0,1,45
640,19,70,77,82,0,1,85
640,0,147,67,91,0,0,89
640,1,178,101,64,1,1,62
640,2,188,7,18,3,0,16
640,3,113,9,82,1,1,79
640,4,346,58,76,0,0,71
640,5,398,329,50,0,1,54
640,6,213,45,20,2,1,20
640,7,62,6,42,0,1,39
640,8,499,307,77,3,0,77
640,9,136,66,45,0,0,42
640,10,276,119,91,0,1,92
640,11,415,114,10,1,1,8
640,12,236,201,26,3,0,28
640,13,80,67,83,2,0,84
640,14,403,247,23,0,0,25
640,15,165,121,44,0,0,47
640,16,234,84,65,0,0,68
640,17,462,79,78,3,1,81
640,18,177,52,14,0,1,18
640,19,123,23,56,1,1,51
641,0,162,94,75,1,0,71
641,1,448,84,79,1,1,79
641,2,158,43,56,0,0,58
641,3,142,147,74,0,1,79
641,4,143,25,22,2,0,20
641,5,176,145,23,1,0,23
641,6,248,155,12,3,0,14
641,7,260,266,60,1,0,58
641,8,172,80,92,2,0,88
641,9,251,268,75,0,1,70
641,10,56,6,32,2,0,34
641,11,432,228,23,2,0,23
641,12,227,181,77,2,0,73
641,13,314,67,99,0,1,96
641,14,362,268,97,2,0,98
641,15,286,1,57,3,0,60
641,16,292,234,33,2,0,32
641,17,222,138,80,1,0,77
641,18,286,275,34,1,1,34
641,19,139,78,87,2,0,92
641,0,454,355,73,0,0,70
641,1,282,122,18,3,1,15
641,2,121,96,31,1,1,34
641,3,83,28,64,0,1,66
641,4,190,174,81,0,1,85
641,5,129,57,51,0,1,55
641,6,440,241,20,3,0,18
641,7,98,25,64,3,1,69
641,8,380,363,37,0,0,41
641,9,266,74,75,2,0,70
641,10,418,322,19,1,0,19
641,11,145,2,39,2,1,34
641,12,346,61,69,3,1,71
641,13,461,134,67,1,1,71
641,14,468,353,75,0,1,73
641,15,68,38,93,2,0,97
641,16,185,-2,32,1,1,33
641,17,214,22,80,2,1,83
641,18,370,189,74,2,1,79
641,19,381,195,68,3,1,72
641,0,247,221,11,2,1,9
641,1,350,252,77,0,1,77
641,2,121,95,63,2,1,61
641,3,131,62,29,0,1,30
641,4,214,33,69,0,0,66
641,5,54,23,60,1,1,62
641,6,188,132,80,3,0,79
641,7,339,170,78,1,1,77
641,8,452,382,85,0,0,87
641,9,185,134,35,1,0,39
641,10,175,62,14,1,0,18
641,11,364,163,63,0,0,59
641,12,236,226,37,0,1,33
641,13,309,270,46,1,1,44
641,14,245,240,23,1,0,20
641,15,173,7,23,0,1,20
641,16,478,343,31,2,0,35
641,17,270,157,85,3,0,83
641,18,496,153,70,2,1,71
641,19,434,266,95,1,0,94
641,0,249,136,82,3,0,79
641,1,207,49,99,2,0,95
641,2,233,208,55,1,1,57
641,3,195,-2,76,3,1,75
641,4,443,175,12,2,1,8
641,5,441,170,89,1,0,87
641,6,232,234,40,1,1,43
641,7,450,228,26,2,0,24
641,8,341,153,80,2,1,85
641,9,157,117,39,0,1,35
641,10,84,50,15,0,1,13
641,11,444,272,61,0,1,64
641,12,322,158,31,1,0,33
641,13,118,96,11,3,1,6
641,14,223,17,31,2,0,31
641,15,97,46,10,2,0,12
641,16,191,17,56,0,0,60
641,17,372,266,94,3,1,95
641,18,484,425,27,1,1,31
641,19,204,17,41,0,1,44
641,0,266,129,99,2,1,98
641,1,271,92,57,2,0,60
641,2,131,100,24,2,1,22
641,3,362,68,92,0,0,88
641,4,89,13,68,1,0,66
641,5,197,122,94,0,1,95
641,6,198,102,16,3,1,12
641,7,274,164,79,3,1,78
641,8,293,33,23,0,0,26
641,9,125,63,95,3,1,99
641,10,268,210,17,0,0,16
641,11,459,428,76,3,0,77
641,12,320,262,27,1,0,29
641,13,222,204,24,1,1,22
641,14,331,80,14,2,1,15
641,15,109,106,37,0,1,40
641,16,449,112,93,2,1,98
641,17,489,289,90,0,1,86
641,18,439,393,38,3,0,35
641,19,287,101,70,2,0,69
642,0,287,64,12,0,0,16
642,1,191,81,82,1,0,79
642,2,163,154,73,2,0,73
642,3,333,298,91,0,0,91
642,4,226,94,50,0,0,52
642,5,312,310,32,2,0,27
642,6,280,40,25,1,1,25
642,7,181,28,42,3,0,42
642,8,301,277,58,1,0,60
642,9,92,78,25,0,0,20
642,10,477,94,10,1,1,8
642,11,261,251,40,2,0,44
642,12,494,426,21,2,0,18
642,13,480,279,14,1,0,13
642,14,261,221,89,3,0,87
642,15,245,32,91,0,1,95
642,16,226,98,81,0,0,84
642,17,122,98,42,2,0,41
642,18,57,-6,79,1,1,74
642,19,393,188,31,2,0,32
642,0,153,157,12,0,1,9
642,1,229,234,78,1,1,76
642,2,218,17,82,2,0,81
642,3,132,25,70,0,0,65
642,4,372,120,25,1,0,24
642,5,306,255,37,3,0,39
642,6,189,175,67,1,0,71
642,7,262,224,41,2,0,41
642,8,331,164,39,1,1,36
642,9,104,20,85,0,1,82
642,10,438,318,65,3,0,64
642,11,289,117,85,3,0,88
642,12,137,126,96,3,0,96
642,13,374,219,12,3,0,13
642,14,141,126,10,0,1,13
642,15,85,67,79,3,0,79
642,16,356,125,51,3,0,48
642,17,467,407,20,2,0,20
642,18,427,180,96,0,1,94
642,19,149,74,92,1,0,89
642,0,82,49,20,0,0,16
642,1,472,215,76,0,0,75
642,2,381,80,88,0,1,88
642,3,469,164,82,0,0,79
642,4,487,69,62,2,1,59
642,5,459,218,36,2,1,35
642,6,61,40,60,1,0,57
642,7,142,94,31,0,1,35
642,8,312,298,84,3,0,89
642,9,175,27,33,0,1,33
642,10,293,169,87,0,1,86
642,11,276,168,25,2,0,28
642,12,205,28,94,0,1,92
642,13,259,75,64,0,0,62
642,14,466,404,40,1,0,39
642,15,233,173,87,1,0,84
642,16,96,68,32,1,0,32
642,17,475,36,73,3,0,74
642,18,152,22,29,1,1,32
642,19,407,393,29,0,0,27
642,0,213,47,30,1,0,26
642,1,385,112,53,1,0,49
642,2,390,27,63,3,0,67
642,3,436,39,83,1,1,78
642,4,373,162,56,1,1,57
642,5,137,42,62,3,1,60
642,6,447,189,73,0,1,72
642,7,182,69,56,0,1,55
642,8,368,60,61,0,0,64
642,9,133,119,25,2,0,26
642,10,451,450,13,2,1,15
642,11,333,231,61,0,0,61
642,12,204,49,83,1,1,79
642,13,142,147,46,1,1,49
642,14,66,78,87,3,0,83
642,15,444,39,62,3,0,64
642,16,93,79,26,0,0,23
642,17,337,298,16,3,1,16
642,18,109,91,39,1,0,41
642,19,138,114,48,1,1,51
642,0,347,51,49,3,0,51
642,1,243,91,68,1,0,67
642,2,157,105,43,1,0,42
642,3,262,147,63,3,0,59
642,4,363,192,28,0,0,32
642,5,360,247,46,3,0,51
642,6,189,63,26,0,1,23
642,7,279,38,64,0,0,60
642,8,394,377,65,3,0,61
642,9,70,48,30,2,0,33
642,10,150,54,97,2,0,100
642,11,111,-6,64,3,0,68
642,12,66,25,45,3,0,43
642,13,319,64,26,1,0,22
642,14,57,37,78,2,0,73
642,15,342,44,12,0,1,12
642,16,341,318,44,0,1,48
642,17,326,242,45,0,1,45
642,18,306,117,16,1,0,20
642,19,86,37,45,0,0,44
643,0,446,425,78,0,0,74
643,1,500,416,74,0,0,72
643,2,208,79,70,0,0,66
643,3,151,74,93,3,0,89
643,4,427,190,35,3,0,39
643,5,360,244,28,3,1,30
643,6,53,45,77,3,1,81
643,7,475,472,41,3,0,42
643,8,430,427,10,2,1,11
643,9,130,22,92,2,1,93
643,10,66,3,43,1,1,40
643,11,74,49,12,0,0,14
643,12,215,133,45,1,1,45
643,13,497,496,14,2,1,18
643,14,474,328,69,3,0,65
643,15,75,46,87,2,0,88
643,16,290,140,47,2,1,49
643,17,161,136,38,3,1,34
643,18,55,10,40,0,0,40
643,19,379,17,98,0,0,102
643,0,68,60,33,2,1,30
643,1,464,15,60,3,0,63
643,2,114,92,96,0,1,92
643,3,345,230,23,3,0,22
643,4,331,204,18,1,0,22
643,5,461,84,94,3,1,93
643,6,228,108,26,1,0,21
643,7,307,190,44,3,0,41
643,8,205,72,78,1,1,79
643,9,214,154,49,1,0,51
643,10,413,397,73,2,1,77
643,11,186,26,21,1,1,23
643,12,368,54,56,1,0,54
643,13,71,17,13,0,0,11
643,14,58,-1,79,0,0,76
643,15,447,116,98,1,1,96
643,16,235,131,74,2,1,71
643,17,171,25,48,0,1,53
643,18,158,148,87,2,0,85
643,19,451,38,23,0,1,28
643,0,268,168,69,1,0,69
643,1,316,87,41,0,1,38
643,2,196,2,77,2,1,75
643,3,362,294,29,1,0,28
643,4,166,151,92,0,0,93
643,5,405,57,35,3,1,40
643,6,377,15,85,3,1,88
643,7,438,27,58,0,1,62
643,8,147,142,76,0,0,72
643,9,285,251,25,2,1,28
643,10,392,367,33,1,0,35
643,11,83,-1,52,1,0,51
643,12,156,-2,20,2,0,16
643,13,207,106,47,3,1,45
643,14,354,121,73,2,1,77
643,15,225,28,20,2,0,20
643,16,244,128,49,2,0,53
643,17,198,135,20,1,1,19
643,18,231,20,93,1,1,97
643,19,416,79,25,3,1,23
643,0,210,66,61,1,1,65
643,1,349,48,63,0,0,63
643,2,192,55,48,3,1,53
643,3,99,21,25,1,0,28
643,4,318,305,55,2,1,54
643,5,274,113,67,0,0,72
643,6,386,401,78,1,1,82
643,7,304,36,22,1,0,18
643,8,112,9,18,2,0,13
643,9,437,-4,15,1,1,14
643,10,493,19,42,2,1,39
643,11,354,301,61,1,0,62
643,12,335,248,58,2,0,58
643,13,259,0,76,1,1,79
643,14,272,56,13,1,1,15
643,15,237,87,20,0,0,24
643,16,247,76,82,3,1,78
643,17,157,108,57,3,1,58
643,18,311,85,53,2,0,56
643,19,240,201,26,1,0,22
643,0,90,33,13,1,0,11
643,1,117,96,86,2,0,81
643,2,418,412,54,2,0,58
643,3,347,40,11,3,1,14
643,4,192,171,19,3,0,15
643,5,264,116,28,2,1,26
643,6,444,265,33,1,1,30
643,7,436,370,11,0,0,6
643,8,94,43,49,2,0,50
643,9,388,212,57,1,0,55
643,10,57,36,54,1,0,53
643,11,488,174,43,1,0,40
643,12,440,40,74,1,1,74
643,13,322,81,62,1,1,57
643,14,445,297,25,0,1,27
643,15,489,458,75,2,1,77
643,16,376,223,89,0,0,89
643,17,444,324,20,1,0,18
643,18,52,35,87,2,0,87
643,19,489,474,59,0,1,56
644,0,111,14,45,0,0,42
644,1,371,65,78,3,0,82
644,2,454,301,17,3,1,21
644,3,374,185,88,0,0,87
644,4,149,10,17,2,0,14
644,5,436,130,10,1,1,13
644,6,81,74,85,2,0,88
644,7,156,104,88,3,0,85
644,8,124,101,12,3,0,12
644,9,288,102,80,1,1,79
644,10,213,80,20,2,0,18
644,11,74,36,12,0,0,10
644,12,186,12,88,2,1,86
644,13,147,80,79,3,1,82
644,14,464,144,22,1,0,24
644,15,228,63,25,1,0,23
644,16,307,174,71,2,1,75
644,17,279,203,96,0,0,100
644,18,153,72,74,1,1,71
644,19,182,95,17,0,1,18
644,0,409,224,92,0,1,92
644,1,394,92,24,1,1,22
644,2,403,52,12,3,0,15
644,3,62,22,98,1,0,96
644,4,434,272,85,3,0,80
644,5,179,11,85,3,1,83
644,6,408,309,40,1,0,38
644,7,148,127,15,1,1,12
644,8,187,176,70,3,0,74
644,9,120,122,47,1,1,47
644,10,213,148,24,2,0,28
644,11,342,97,64,1,1,63
644,12,197,80,89,0,0,89
644,13,444,227,80,3,0,80
644,14,462,236,97,2,0,102
644,15,216,50,95,1,1,94
644,16,440,147,27,1,1,24
644,17,244,171,23,3,0,23
644,18,352,339,40,0,0,44
644,19,321,331,41,0,0,45
644,0,367,65,29,1,1,29
644,1,460,360,10,3,0,12
644,2,276,258,42,0,0,46
644,3,386,70,36,2,0,35
644,4,138,84,57,2,0,55
644,5,86,36,32,1,0,27
644,6,475,116,58,0,0,59
644,7,50,16,30,2,0,32
644,8,273,111,26,2,1,27
644,9,411,381,49,1,1,49
644,10,300,238,15,1,0,16
644,11,111,23,70,1,0,73
644,12,197,21,23,0,0,22
644,13,491,430,79,1,0,77
644,14,163,-3,25,3,1,22
644,15,156,151,34,1,1,32
644,16,215,144,88,3,0,90
644,17,76,24,45,3,1,44
644,18,113,111,13,2,0,18
644,19,435,272,21,3,1,26
644,0,473,155,31,3,0,31
644,1,268,35,46,0,0,41
644,2,102,30,78,1,0,74
644,3,347,104,94,1,0,91
644,4,75,60,65,1,1,63
644,5,190,124,26,0,1,24
644,6,145,48,97,3,1,95
644,7,464,122,20,2,1,19
644,8,351,54,26,3,0,25
644,9,316,26,83,3,0,86
644,10,152,153,39,2,0,34
644,11,277,191,83,2,0,79
644,12,211,79,53,3,1,56
644,13,455,368,64,1,0,68
644,14,280,167,19,1,0,20
644,15,256,246,69,0,1,65
644,16,309,112,98,3,0,97
644,17,267,211,17,3,1,16
644,18,361,189,99,0,0,95
644,19,116,111,80,2,1,82
644,0,436,280,71,1,0,69
644,1,269,154,79,1,0,75
644,2,497,390,52,0,0,57
644,3,373,264,80,0,1,83
644,4,346,178,51,3,1,54
644,5,200,73,57,1,0,58
644,6,160,0,37,2,1,37
644,7,399,65,34,0,0,36
644,8,387,238,22,1,1,27
644,9,348,75,89,2,0,84
644,10,115,119,74,3,1,77
644,11,298,305,75,1,0,79
644,12,469,87,11,3,1,16
644,13,98,14,43,1,0,43
644,14,197,114,94,1,0,92
644,15,63,59,43,0,0,40
644,16,303,33,57,0,1,61
644,17,237,11,47,1,1,48
644,18,483,100,61,2,1,62
644,19,463,239,70,0,0,75
645,0,114,21,94,2,1,94
645,1,159,138,95,2,1,99
645,2,432,361,44,0,1,42
645,3,322,61,15,0,0,12
645,4,115,113,53,2,1,48
645,5,256,137,10,3,1,6
645,6,375,329,10,1,1,10
645,7,60,23,35,2,0,35
645,8,485,212,59,1,0,58
645,9,90,40,31,2,0,31
645,10,100,9,41,2,0,40
645,11,269,111,26,3,0,26
645,12,283,281,16,1,0,13
645,13,123,78,22,3,0,23
645,14,482,87,98,0,1,98
645,15,493,154,35,1,0,37
645,16,211,194,39,3,1,41
645,17,382,335,46,3,0,46
645,18,194,44,93,0,1,95
645,19,482,407,17,1,1,14
645,0,77,51,32,3,1,35
645,1,485,20,16,0,1,17
645,2,392,-2,68,2,1,63
645,3,445,75,20,2,0,21
645,4,225,73,58,1,0,58
645,5,121,76,65,0,1,68
645,6,443,157,53,2,1,56
645,7,173,35,97,1,1,94
645,8,51,20,16,3,1,12
645,9,210,154,83,1,1,85
645,10,124,88,77,1,0,72
645,11,77,12,14,3,1,11
645,12,102,87,63,2,1,61
645,13,227,219,46,1,1,44
645,14,155,58,95,2,1,91
645,15,329,111,69,1,0,69
645,16,68,2,13,3,0,12
645,17,461,182,58,0,0,57
645,18,134,13,43,2,1,41
645,19,56,26,70,0,0,67
645,0,216,138,58,1,0,62
645,1,213,49,84,3,0,82
645,2,128,46,78,1,0,82
645,3,75,82,49,0,1,54
645,4,198,34,26,2,0,30
645,5,150,31,19,2,0,16
645,6,397,189,36,0,0,33
645,7,418,286,75,1,1,78
645,8,428,177,94,1,1,93
645,9,117,75,64,2,1,67
645,10,80,64,53,0,0,51
645,11,315,308,49,3,0,44
645,12,177,96,50,1,0,45
645,13,55,54,54,0,0,51
645,14,100,21,12,2,0,12
645,15,423,65,91,3,0,88
645,16,471,76,85,1,0,85
645,17,424,365,13,3,0,11
645,18,129,74,37,1,0,35
645,19,381,246,18,3,0,19
645,0,112,9,24,2,0,21
645,1,111,102,59,1,1,57
645,2,359,284,41,0,0,45
645,3,370,82,18,2,1,18
645,4,254,131,18,3,1,22
645,5,468,181,13,0,0,9
645,6,366,344,74,0,0,79
645,7,196,17,10,2,1,9
645,8,252,154,74,2,1,73
645,9,84,57,13,2,1,13
645,10,445,187,92,3,0,95
645,11,384,29,83,1,1,79
645,12,76,56,24,3,1,23
645,13,351,153,25,0,0,25
645,14,325,247,76,2,0,79
645,15,98,44,45,0,1,44
645,16,486,353,16,0,0,17
645,17,465,58,11,1,1,10
645,18,254,106,84,3,1,88
645,19,498,95,15,2,1,12
645,0,71,51,65,1,0,70
645,1,184,187,58,0,1,61
645,2,487,475,27,0,1,22
645,3,98,20,66,2,0,68
645,4,219,40,92,3,0,91
645,5,239,116,60,0,0,55
645,6,160,84,50,2,0,47
645,7,159,160,70,0,1,67
645,8,153,100,12,0,1,14
645,9,212,23,27,2,1,27
645,10,395,152,39,1,0,34
645,11,446,136,94,2,0,94
645,12,105,26,59,2,0,62
645,13,124,77,17,0,1,17
645,14,385,186,56,1,0,54
645,15,230,168,45,1,0,44
645,16,254,109,60,2,1,64
645,17,375,281,25,3,1,25
645,18,322,253,73,2,0,71
645,19,227,30,25,2,0,24
646,0,417,125,25,2,1,29
646,1,500,300,61,0,0,62
646,2,181,105,57,1,0,60
646,3,237,84,24,3,1,21
646,4,404,405,52,1,0,52
646,5,320,240,20,3,0,22
646,6,499,127,22,2,0,23
646,7,253,37,94,1,1,98
646,8,143,99,73,0,1,77
646,9,180,73,33,0,0,37
646,10,223,61,94,3,1,98
646,11,318,239,55,0,0,54
646,12,128,80,65,3,0,61
646,13,246,56,15,2,0,12
646,14,276,124,15,1,1,18
646,15,313,136,27,1,1,24
646,16,95,89,91,0,1,96
646,17,368,21,95,2,0,98
646,18,330,170,23,2,1,26
646,19,330,59,55,0,1,56
646,0,267,233,27,3,0,29
646,1,165,29,45,3,1,47
646,2,393,229,14,3,0,10
646,3,145,140,39,0,0,42
646,4,305,21,87,1,0,83
646,5,104,86,27,2,1,22
646,6,380,75,52,3,1,50
646,7,401,45,87,0,1,83
646,8,412,387,23,2,1,21
646,9,50,31,61,1,1,59
646,10,137,90,86,0,0,85
646,11,92,0,20,2,1,16
646,12,314,233,75,0,1,79
646,13,351,277,12,1,0,12
646,14,113,24,33,1,1,31
646,15,307,13,24,1,0,24
646,16,115,46,44,1,0,40
646,17,282,282,55,3,1,57
646,18,440,289,72,0,1,70
646,19,212,70,87,1,0,89
646,0,469,79,52,1,0,47
646,1,145,73,87,2,1,90
646,2,239,61,35,3,1,30
646,3,428,100,40,0,0,39
646,4,321,71,64,3,1,65
646,5,94,53,39,3,0,37
646,6,55,31,79,3,0,79
646,7,90,26,68,1,1,65
646,8,186,100,43,0,0,47
646,9,321,235,92,0,1,91
646,10,70,33,30,1,0,29
646,11,125,31,55,1,0,50
646,12,144,142,58,3,0,62
646,13,499,410,71,3,1,75
646,14,118,32,92,1,1,88
646,15,321,25,67,2,1,66
646,16,328,131,34,2,0,31
646,17,55,65,73,3,1,75
646,18,54,17,21,3,1,24
646,19,109,20,96,3,0,95
646,0,280,121,63,2,1,68
646,1,98,35,91,2,1,87
646,2,84,1,51,2,0,53
646,3,336,247,30,0,1,26
646,4,211,116,16,2,0,15
646,5,494,63,39,1,0,35
646,6,487,73,52,2,0,51
646,7,251,216,51,3,1,51
646,8,163,154,47,1,1,42
646,9,360,249,84,3,1,82
646,10,102,95,12,3,1,13
646,11,226,56,25,2,1,29
646,12,449,26,50,2,0,45
646,13,474,279,99,3,0,96
646,14,416,157,14,0,1,12
646,15,478,160,24,1,1,21
646,16,93,31,93,2,0,98
646,17,346,100,68,0,0,66
646,18,362,14,73,3,1,73
646,19,390,135,92,3,1,94
646,0,134,90,54,0,0,53
646,1,405,178,76,3,1,80
646,2,438,427,58,0,0,59
646,3,94,99,32,3,1,30
646,4,150,108,51,1,0,50
646,5,338,251,62,1,0,67
646,6,397,321,97,1,1,97
646,7,287,202,69,0,1,73
646,8,358,120,26,0,0,25
646,9,359,108,84,1,0,84
646,10,336,274,80,2,0,84
646,11,120,41,79,1,0,76
646,12,88,72,40,1,1,40
646,13,276,37,19,2,1,16
646,14,273,199,45,1,1,43
646,15,250,71,85,1,0,82
646,16,59,38,56,2,0,59
646,17,223,154,66,2,0,71
646,18,398,280,10,2,1,10
646,19,500,303,54,0,0,57
647,0,56,51,97,2,1,101
647,1,154,102,39,2,1,41
647,2,279,281,96,0,0,97
647,3,51,36,69,1,1,70
647,4,154,25,28,2,1,27
647,5,173,62,87,0,1,87
647,6,258,120,62,2,1,60
647,7,384,190,62,3,0,63
647,8,459,209,18,0,0,16
647,9,470,397,95,3,1,97
647,10,406,408,67,0,1,71
647,11,406,67,17,3,1,19
647,12,400,110,92,3,1,87
647,13,302,95,97,0,1,99
647,14,271,153,21,1,1,22
647,15,228,145,28,1,1,25
647,16,291,97,68,2,0,71
647,17,335,216,38,0,1,37
647,18,153,126,92,3,1,96
647,19,187,64,45,3,1,44
647,0,337,192,11,3,1,12
647,1,222,163,52,2,0,56
647,2,477,198,12,0,0,9
647,3,462,229,51,0,1,48
647,4,187,101,21,2,0,17
647,5,81,13,49,1,0,47
647,6,82,26,56,0,0,51
647,7,161,98,83,3,0,79
647,8,78,19,45,2,1,46
647,9,279,104,43,2,1,44
647,10,453,236,65,1,1,62
647,11,82,75,34,2,0,31
647,12,79,73,72,3,0,71
647,13,373,288,25,3,1,23
647,14,414,149,30,2,0,32
647,15,166,53,14,2,1,13
647,16,118,33,41,1,1,40
647,17,171,142,13,2,0,11
647,18,278,148,59,1,1,54
647,19,139,51,66,1,0,68
647,0,488,22,89,3,1,90
647,1,248,130,51,1,0,48
647,2,114,27,71,1,0,71
647,3,171,40,93,0,1,91
647,4,399,132,26,2,0,22
647,5,143,20,78,1,1,78
647,6,298,140,78,0,1,83
647,7,360,123,22,2,1,18
647,8,330,132,86,0,0,86
647,9,441,164,88,1,1,84
647,10,134,62,11,3,1,11
647,11,171,31,83,1,1,85
647,12,336,206,14,3,1,18
647,13,84,33,58,3,1,59
647,14,399,260,68,2,0,64
647,15,123,85,99,0,1,100
647,16,326,173,71,3,0,74
647,17,496,242,46,0,1,47
647,18,394,302,96,2,0,97
647,19,373,81,41,2,0,43
647,0,87,98,41,0,1,41
647,1,107,42,83,0,1,88
647,2,487,69,71,3,1,71
647,3,101,88,81,3,0,83
647,4,378,365,87,3,0,86
647,5,218,225,79,0,0,78
647,6,364,177,94,2,0,89
647,7,465,77,15,3,0,13
647,8,230,232,62,2,0,60
647,9,143,53,79,2,1,80
647,10,391,265,48,0,0,51
647,11,313,277,50,0,0,50
647,12,366,76,31,0,0,32
647,13,99,47,80,2,0,77
647,14,357,325,68,1,0,67
647,15,342,213,16,3,1,20
647,16,230,22,22,2,1,25
647,17,418,127,37,2,0,39
647,18,51,60,57,2,0,57
647,19,221,92,30,2,0,32
647,0,425,319,50,1,0,49
647,1,298,166,88,0,0,88
647,2,275,149,53,0,1,53
647,3,287,283,98,0,1,103
647,4,121,41,89,1,0,92
647,5,447,146,75,2,1,74
647,6,427,149,11,2,0,14
647,7,306,246,49,3,0,54
